Date,Location,Humidity9am,WindSpeed9am,Humidity3pm,WindSpeed3pm,SolarExp
31/01/2018,Perth,44,4,26,4,19.2
1/02/2018,Perth,50,3,34,34,19.9
2/02/2018,Perth,50,10,33,33,19.7
3/02/2018,Perth,50,4,54,8,12.4
4/02/2018,Perth,61,2,45,11,18.7
5/02/2018,Perth,50,22,52,3,14.3
6/02/2018,Perth,67,3,53,17,11.9
7/02/2018,Perth,64,7,48,34,17.5
8/02/2018,Perth,52,25,42,34,5
9/02/2018,Perth,58,3,56,16,7.5
10/02/2018,Perth,51,3,44,8,16.6
11/02/2018,Perth,46,22,35,6,17
12/02/2018,Perth,49,2,38,11,8.8
13/02/2018,Perth,63,10,50,14,14.5
14/02/2018,Perth,56,2,47,11,15.4
15/02/2018,Perth,50,4,21,6,13.7
16/02/2018,Perth,34,5,40,3,16.5
17/02/2018,Perth,63,23,56,4,15.9
18/02/2018,Perth,73,20,57,8,14.9
19/02/2018,Perth,62,4,59,17,16
20/02/2018,Perth,64,3,43,8,9.5
21/02/2018,Perth,58,2,42,8,11.7
22/02/2018,Perth,60,22,58,8,6.7
23/02/2018,Perth,68,4,39,6,10.9
24/02/2018,Perth,50,5,29,4,12.1
25/02/2018,Perth,58,3,54,8,12.7
26/02/2018,Perth,70,4,52,14,15
27/02/2018,Perth,47,3,42,11,12.8
28/02/2018,Perth,52,2,36,6,13.7
1/03/2018,Perth,48,25,37,8,15.7
2/03/2018,Perth,66,4,49,17,12.4
3/03/2018,Perth,51,5,25,34,11
4/03/2018,Perth,52,25,28,3,13.2
5/03/2018,Perth,46,5,29,3,14.8
6/03/2018,Perth,41,10,40,4,9.1
7/03/2018,Perth,72,25,57,4,13.5
8/03/2018,Perth,72,23,49,6,12.9
9/03/2018,Perth,73,2,55,14,11.6
10/03/2018,Perth,56,3,33,8,11.1
11/03/2018,Perth,51,5,30,6,12.2
12/03/2018,Perth,56,5,29,3,8.1
13/03/2018,Perth,39,4,23,32,7.6
14/03/2018,Perth,59,25,60,3,8.1
15/03/2018,Perth,80,3,60,6,5.4
16/03/2018,Perth,71,2,54,6,12.7
17/03/2018,Perth,53,7,58,11,9.3
18/03/2018,Perth,48,25,43,8,7.4
3/04/2018,Perth,57,3,48,4,12.7
4/04/2018,Perth,75,25,62,8,8.2
5/04/2018,Perth,67,22,55,8,11.5
6/04/2018,Perth,69,2,41,3,12.2
7/04/2018,Perth,75,2,47,8,11.2
8/04/2018,Perth,70,23,53,4,11.7
9/04/2018,Perth,55,3,71,4,9.4
10/04/2018,Perth,74,1,51,11,12.1
11/04/2018,Perth,67,25,51,4,7.8
12/04/2018,Perth,66,25,60,14,9.5
13/04/2018,Perth,68,23,49,8,5.8
14/04/2018,Perth,67,23,55,6,8.3
15/04/2018,Perth,67,2,33,33,8.8
16/04/2018,Perth,49,2,23,34,9.8
17/04/2018,Perth,71,2,52,4,9.7
18/04/2018,Perth,98,23,59,6,1.7
19/04/2018,Perth,83,22,54,3,6.8
20/04/2018,Perth,78,25,46,4,8.6
21/04/2018,Perth,69,2,43,34,8.8
22/04/2018,Perth,95,2,67,11,6.6
24/04/2018,Perth,69,23,52,4,4.9
25/04/2018,Perth,72,22,39,33,7.6
26/04/2018,Perth,51,20,43,33,10.2
27/04/2018,Perth,72,25,57,6,6.6
28/04/2018,Perth,67,25,43,34,6.9
29/04/2018,Perth,42,10,20,6,1.6
30/04/2018,Perth,43,20,71,11,11.4
1/05/2018,Perth,59,6,39,10,9.6
2/05/2018,Perth,69,23,52,11,11.5
3/05/2018,Perth,60,1,42,8,11.7
4/05/2018,Perth,61,23,30,32,11.9
5/05/2018,Perth,39,3,9,8,7
6/05/2018,Perth,86,7,74,6,7.2
7/05/2018,Perth,75,8,45,33,11.6
8/05/2018,Perth,77,23,52,8,5.6
9/05/2018,Perth,67,23,37,3,5.1
10/05/2018,Perth,63,3,43,4,12.6
11/05/2018,Perth,57,25,32,33,12.8
12/05/2018,Perth,41,2,26,34,12.8
13/05/2018,Perth,68,1,56,34,12.7
14/05/2018,Perth,71,25,43,3,12.3
15/05/2018,Perth,64,2,30,33,12.1
16/05/2018,Perth,59,22,28,32,13.3
17/05/2018,Perth,52,22,31,34,8.2
18/05/2018,Perth,54,22,34,33,10.1
19/05/2018,Perth,56,22,29,33,6.2
20/05/2018,Perth,51,22,26,27,11.7
21/05/2018,Perth,56,8,28,3,9.1
22/05/2018,Perth,44,2,19,34,3.7
23/05/2018,Perth,40,25,15,33,8.6
24/05/2018,Perth,40,2,31,32,14.5
25/05/2018,Perth,77,4,74,14,14.5
26/05/2018,Perth,84,7,86,8,10.8
27/05/2018,Perth,88,25,68,14,9.6
28/05/2018,Perth,81,22,75,32,14.4
29/05/2018,Perth,86,23,48,27,14.3
30/05/2018,Perth,86,23,30,6,14.7
31/05/2018,Perth,64,25,92,27,14.9
1/06/2018,Perth,98,1,49,32,13.9
2/06/2018,Perth,62,23,41,33,10.7
3/06/2018,Perth,57,25,43,33,14.1
4/06/2018,Perth,90,8,63,33,15.4
5/06/2018,Perth,70,7,86,11,7.7
6/06/2018,Perth,97,1,76,4,12.1
7/06/2018,Perth,99,2,91,33,15.9
8/06/2018,Perth,95,23,55,33,3.6
9/06/2018,Perth,76,4,59,8,8.6
10/06/2018,Perth,71,5,44,17,1.4
11/06/2018,Perth,77,23,66,32,12
12/06/2018,Perth,99,22,71,34,15.1
13/06/2018,Perth,98,8,56,27,14.2
14/06/2018,Perth,93,22,51,27,8.3
15/06/2018,Perth,93,22,43,33,9.2
16/06/2018,Perth,76,23,36,6,17.3
17/06/2018,Perth,55,2,27,4,16.4
18/06/2018,Perth,60,10,53,16,10.2
19/06/2018,Perth,93,22,71,32,8.7
20/06/2018,Perth,99,23,72,32,1.5
21/06/2018,Perth,99,23,67,13,8.6
22/06/2018,Perth,98,23,58,32,11.7
23/06/2018,Perth,90,22,43,27,14.8
24/06/2018,Perth,85,20,46,34,16.3
25/06/2018,Perth,68,3,42,4,19
26/06/2018,Perth,59,2,46,34,18.8
27/06/2018,Perth,99,2,91,27,16
28/06/2018,Perth,99,1,52,3,17.5
29/06/2018,Perth,89,22,53,34,15.4
30/06/2018,Perth,77,25,42,34,17.9
1/07/2018,Perth,62,23,36,8,18.8
2/07/2018,Perth,89,5,94,14,20.2
3/07/2018,Perth,62,4,48,14,20.5
4/07/2018,Perth,74,5,69,14,14.7
5/07/2018,Perth,83,25,61,34,20.4
6/07/2018,Perth,92,22,58,34,19.7
7/07/2018,Perth,93,8,62,33,18.2
8/07/2018,Perth,73,23,44,34,20.5
9/07/2018,Perth,77,22,33,27,19.2
11/07/2018,Perth,73,1,47,34,20.6
12/07/2018,Perth,89,22,60,4,18
13/07/2018,Perth,77,8,48,3,10.6
14/07/2018,Perth,96,23,78,3,11.5
15/07/2018,Perth,99,22,64,8,20.1
16/07/2018,Perth,92,3,68,11,19.8
17/07/2018,Perth,72,8,53,3,21.9
18/07/2018,Perth,59,3,81,8,23.3
19/07/2018,Perth,96,8,45,13,14
20/07/2018,Perth,71,3,58,4,20.1
21/07/2018,Perth,92,2,93,3,6.8
22/07/2018,Perth,70,10,55,14,20.3
23/07/2018,Perth,58,2,57,4,24
24/07/2018,Perth,92,25,65,32,22.9
25/07/2018,Perth,82,4,67,8,19.6
26/07/2018,Perth,93,22,63,34,25
27/07/2018,Perth,97,23,72,4,10.1
28/07/2018,Perth,96,20,59,33,25.1
29/07/2018,Perth,75,23,52,3,2.5
30/07/2018,Perth,87,1,56,33,10.1
31/07/2018,Perth,74,25,47,4,16.6
1/08/2018,Perth,80,12,49,18,19.5
2/08/2018,Perth,90,23,86,14,15.3
3/08/2018,Perth,74,10,83,11,6.7
4/08/2018,Perth,90,23,64,11,22.1
5/08/2018,Perth,67,22,60,8,21.2
6/08/2018,Perth,76,25,70,3,25.7
7/08/2018,Perth,85,20,53,34,22.1
8/08/2018,Perth,84,25,85,6,27
9/08/2018,Perth,67,7,52,16,25.3
10/08/2018,Perth,89,8,50,4,17.9
11/08/2018,Perth,80,22,46,27,20.8
12/08/2018,Perth,67,2,28,34,19.6
14/08/2018,Perth,74,23,54,6,24.2
15/08/2018,Perth,71,23,47,4,23.9
16/08/2018,Perth,80,23,61,34,21.2
17/08/2018,Perth,75,23,53,3,28.7
18/08/2018,Perth,58,25,46,34,28.1
19/08/2018,Perth,47,5,37,33,28.5
20/08/2018,Perth,41,3,48,27,27.2
21/08/2018,Perth,72,2,89,4,24.7
22/08/2018,Perth,65,3,51,4,19.9
23/08/2018,Perth,79,20,50,34,25.4
24/08/2018,Perth,71,25,46,27,30.1
25/08/2018,Perth,73,23,42,3,24.1
26/08/2018,Perth,60,22,40,3,13.4
27/08/2018,Perth,84,25,65,6,29.3
28/08/2018,Perth,95,25,82,8,3.9
29/08/2018,Perth,83,25,91,22,27.5
30/08/2018,Perth,67,11,53,8,21.8
31/08/2018,Perth,73,22,58,3,31.1
2/09/2018,Perth,61,22,41,3,28.1
3/09/2018,Perth,66,25,60,3,7.5
4/09/2018,Perth,76,2,63,3,14.1
5/09/2018,Perth,48,10,50,8,25.7
6/09/2018,Perth,70,22,51,34,21.1
7/09/2018,Perth,84,25,56,4,23.3
8/09/2018,Perth,79,20,78,34,30.1
9/09/2018,Perth,75,3,52,4,31.7
10/09/2018,Perth,97,23,62,14,24
11/09/2018,Perth,58,23,43,6,31.8
12/09/2018,Perth,64,1,70,6,31.7
13/09/2018,Perth,71,25,63,11,24.2
14/09/2018,Perth,51,7,45,14,23.1
15/09/2018,Perth,50,4,32,34,31.8
16/09/2018,Perth,46,25,68,11,31.7
17/09/2018,Perth,59,2,62,11,17.5
18/09/2018,Perth,64,3,56,8,13.1
19/09/2018,Perth,80,22,53,34,15.8
20/09/2018,Perth,58,25,31,4,22.8
21/09/2018,Perth,63,22,48,4,18.5
22/09/2018,Perth,57,23,25,34,26.4
23/09/2018,Perth,61,8,30,4,29.9
24/09/2018,Perth,73,23,61,3,32.9
25/09/2018,Perth,91,20,53,4,33.3
26/09/2018,Perth,68,23,49,14,33.5
27/09/2018,Perth,59,3,47,6,23.2
28/09/2018,Perth,50,4,34,6,16.6
29/09/2018,Perth,81,3,66,3,8
30/09/2018,Perth,63,20,57,4,21.5
1/10/2018,Perth,73,24,57,34,21.9
2/10/2018,Perth,62,2,36,34,12.8
3/10/2018,Perth,58,7,56,3,31.4
4/10/2018,Perth,76,25,59,6,34.3
5/10/2018,Perth,82,2,65,6,33.8
6/10/2018,Perth,86,22,58,33,32.7
7/10/2018,Perth,69,25,59,4,33.7
8/10/2018,Perth,65,25,46,27,13
9/10/2018,Perth,55,3,31,6,3.2
10/10/2018,Perth,58,2,44,4,33.8
11/10/2018,Perth,68,25,49,4,20.8
12/10/2018,Perth,75,3,69,3,27.4
13/10/2018,Perth,82,2,54,4,31.2
14/10/2018,Perth,62,16,68,16,33.5
15/10/2018,Perth,52,8,46,3,31.5
16/10/2018,Perth,53,23,39,6,29.1
17/10/2018,Perth,35,23,50,6,13.6
18/10/2018,Perth,50,7,52,8,31.8
19/10/2018,Perth,65,22,63,8,28.8
20/10/2018,Perth,56,2,64,3,34.4
21/10/2018,Perth,67,5,69,8,34.2
22/10/2018,Perth,48,4,50,6,34.4
23/10/2018,Perth,61,25,41,6,34
24/10/2018,Perth,59,22,56,4,34
25/10/2018,Perth,54,2,56,17,31.5
26/10/2018,Perth,62,25,49,11,34
27/10/2018,Perth,57,25,50,8,33
28/10/2018,Perth,51,25,41,6,10.6
29/10/2018,Perth,62,3,58,14,27.5
30/10/2018,Perth,59,4,49,14,32
31/10/2018,Perth,60,25,53,6,31.2
1/11/2018,Perth,47,3,44,11,31.9
2/11/2018,Perth,53,2,56,8,31.7
3/11/2018,Perth,53,23,56,11,24.7
4/11/2018,Perth,58,3,55,11,24.3
5/11/2018,Perth,44,4,42,14,31.9
6/11/2018,Perth,54,4,42,16,34
7/11/2018,Perth,47,25,44,16,29.1
8/11/2018,Perth,50,25,43,8,31.3
9/11/2018,Perth,36,2,19,6,25.2
10/11/2018,Perth,59,22,59,3,16.8
11/11/2018,Perth,64,2,53,14,31.9
12/11/2018,Perth,55,22,58,6,31.5
13/11/2018,Perth,78,22,53,6,8.8
14/11/2018,Perth,57,2,40,4,28.4
15/11/2018,Perth,43,25,38,8,33.5
16/11/2018,Perth,50,2,28,3,32.3
17/11/2018,Perth,74,25,68,4,30.3
18/11/2018,Perth,59,3,80,4,22.7
19/11/2018,Perth,46,4,42,16,27
20/11/2018,Perth,45,3,49,16,15.1
21/11/2018,Perth,50,2,45,8,21.6
22/11/2018,Perth,43,25,24,6,20.7
23/11/2018,Perth,60,25,59,16,29.7
24/11/2018,Perth,48,2,35,6,21.9
25/11/2018,Perth,55,23,51,11,29.4
26/11/2018,Perth,43,3,41,14,32.5
27/11/2018,Perth,39,3,33,8,24.6
28/11/2018,Perth,51,25,49,16,21.2
29/11/2018,Perth,56,5,50,17,26.3
30/11/2018,Perth,51,2,47,16,10.8
1/12/2018,Perth,60,25,54,8,24
2/12/2018,Perth,47,25,39,14,23.8
3/12/2018,Perth,44,2,28,8,27.6
4/12/2018,Perth,67,2,56,8,28.3
5/12/2018,Perth,53,25,49,4,23.9
6/12/2018,Perth,74,25,49,8,21.3
7/12/2018,Perth,56,22,48,14,17.6
8/12/2018,Perth,46,22,41,6,20.1
9/12/2018,Perth,49,2,43,8,21.1
10/12/2018,Perth,50,23,52,6,16.3
11/12/2018,Perth,68,2,51,16,22.3
12/12/2018,Perth,67,23,53,14,24.2
13/12/2018,Perth,46,3,30,6,21
14/12/2018,Perth,20,4,18,11,26.1
15/12/2018,Perth,71,25,61,4,27.8
16/12/2018,Perth,51,5,44,17,22.4
17/12/2018,Perth,52,3,54,17,28.7
18/12/2018,Perth,54,23,50,8,28
19/12/2018,Perth,48,2,43,11,27
20/12/2018,Perth,36,25,23,3,17.1
21/12/2018,Perth,37,2,17,32,16.6
22/12/2018,Perth,17,5,13,11,2.1
23/12/2018,Perth,35,22,47,34,11.1
24/12/2018,Perth,51,25,37,6,26.1
25/12/2018,Perth,48,25,36,8,27.9
26/12/2018,Perth,54,23,30,6,26.7
27/12/2018,Perth,52,23,49,11,26.4
28/12/2018,Perth,48,4,47,16,27.7
29/12/2018,Perth,48,23,45,8,27.9
30/12/2018,Perth,46,23,42,11,27.6
31/12/2018,Perth,55,25,43,14,27.2
1/01/2019,Perth,42,23,40,6,27.3
2/01/2019,Perth,67,3,68,8,3.8
3/01/2019,Perth,49,10,45,11,10.7
4/01/2019,Perth,45,3,44,14,20.3
5/01/2019,Perth,45,3,33,11,23.4
6/01/2019,Perth,35,2,24,8,25.8
7/01/2019,Perth,43,22,42,8,12.1
8/01/2019,Perth,50,2,39,14,3.8
9/01/2019,Perth,50,23,42,6,21.6
10/01/2019,Perth,65,2,57,16,19.6
11/01/2019,Perth,60,3,50,8,18.3
12/01/2019,Perth,39,25,27,8,24.3
13/01/2019,Perth,42,5,55,11,22.3
14/01/2019,Perth,59,25,48,11,23.1
15/01/2019,Perth,52,25,50,16,24.3
16/01/2019,Perth,51,23,50,19,21.9
17/01/2019,Perth,55,4,51,11,13.9
18/01/2019,Perth,54,25,38,8,21.2
19/01/2019,Perth,36,25,21,11,22.6
20/01/2019,Perth,23,4,19,8,22.9
21/01/2019,Perth,63,20,43,8,23.1
22/01/2019,Perth,56,3,45,8,23.2
23/01/2019,Perth,68,5,63,16,22.5
24/01/2019,Perth,72,5,59,8,21.8
25/01/2019,Perth,50,25,46,11,20.7
26/01/2019,Perth,49,25,20,4,21.6
27/01/2019,Perth,34,2,23,6,21.8
28/01/2019,Perth,23,22,15,14,19.9
29/01/2019,Perth,41,20,31,6,21.8
31/01/2019,Perth,45,3,20,3,13.1
1/02/2019,Perth,20,4,29,15,15.6
2/02/2019,Perth,61,5,57,17,17.1
3/02/2019,Perth,43,2,22,3,18.7
4/02/2019,Perth,49,5,22,3,19.9
5/02/2019,Perth,48,2,28,16,19.3
6/02/2019,Perth,41,23,32,11,18.5
7/02/2019,Perth,53,3,30,11,16.4
8/02/2019,Perth,50,5,29,8,15.2
9/02/2019,Perth,36,5,18,4,18.5
10/02/2019,Perth,32,25,28,14,16.7
11/02/2019,Perth,56,23,49,11,17.8
12/02/2019,Perth,61,25,44,8,18.2
13/02/2019,Perth,49,25,45,8,14.3
14/02/2019,Perth,61,20,33,4,18.4
15/02/2019,Perth,73,22,55,6,17.8
16/02/2019,Perth,59,25,43,6,17.8
17/02/2019,Perth,51,2,38,6,15.7
18/02/2019,Perth,52,3,37,6,16.9
19/02/2019,Perth,41,22,36,11,15.4
20/02/2019,Perth,49,25,41,11,17.2
21/02/2019,Perth,75,25,66,4,17.1
22/02/2019,Perth,66,23,48,4,16.9
23/02/2019,Perth,66,20,53,6,16.3
24/02/2019,Perth,63,23,52,8,14.4
25/02/2019,Perth,53,2,26,34,11.7
26/02/2019,Perth,51,25,36,8,13.5
27/02/2019,Perth,60,23,37,8,9.9
28/02/2019,Perth,68,20,67,8,16.3
1/03/2019,Perth,68,4,42,8,15.9
2/03/2019,Perth,54,2,45,16,15.8
3/03/2019,Perth,48,2,24,27,15.4
4/03/2019,Perth,27,2,19,6,15.3
5/03/2019,Perth,56,4,37,6,13.4
6/03/2019,Perth,55,3,34,3,13.9
7/03/2019,Perth,87,22,66,4,13.4
8/03/2019,Perth,79,25,63,33,13.6
9/03/2019,Perth,96,20,85,13,14.7
10/03/2019,Perth,79,23,61,4,13.5
11/03/2019,Perth,63,23,37,3,14.2
12/03/2019,Perth,51,25,34,3,12.4
13/03/2019,Perth,71,3,53,6,13.9
14/03/2019,Perth,60,25,46,6,10.9
15/03/2019,Perth,51,23,37,8,13.6
16/03/2019,Perth,67,3,54,8,4.9
17/03/2019,Perth,60,3,43,4,13.8
18/03/2019,Perth,53,2,41,3,13.5
19/03/2019,Perth,47,25,58,6,13
20/03/2019,Perth,67,22,66,4,12
21/03/2019,Perth,62,23,51,34,11.2
22/03/2019,Perth,67,3,52,11,6.7
24/03/2019,Perth,56,2,50,6,10.6
25/03/2019,Perth,51,5,24,3,12.4
26/03/2019,Perth,38,3,14,33,5.7
27/03/2019,Perth,52,22,47,8,12.7
28/03/2019,Perth,64,4,37,8,12.6
29/03/2019,Perth,51,4,24,3,11.6
30/03/2019,Perth,48,4,17,34,11.6
31/03/2019,Perth,29,2,18,3,4
1/04/2019,Perth,64,1,58,32,5.7
2/04/2019,Perth,68,2,48,8,12.6
3/04/2019,Perth,67,2,49,3,12
4/04/2019,Perth,74,5,51,16,12
5/04/2019,Perth,60,4,40,8,11.6
6/04/2019,Perth,48,8,39,4,10.8
7/04/2019,Perth,63,2,49,4,11.6
8/04/2019,Perth,62,25,31,3,4.1
9/04/2019,Perth,52,4,25,27,11.7
10/04/2019,Perth,68,22,50,34,10.2
11/04/2019,Perth,61,25,60,4,11.2
12/04/2019,Perth,62,2,44,3,9.5
13/04/2019,Perth,59,7,67,8,8.5
14/04/2019,Perth,79,23,90,34,6.3
15/04/2019,Perth,84,4,77,3,11.5
16/04/2019,Perth,65,5,86,34,2.3
17/04/2019,Perth,57,25,39,32,3.4
18/04/2019,Perth,53,20,55,4,8.3
19/04/2019,Perth,88,25,50,11,7.7
20/04/2019,Perth,67,23,45,4,11.4
21/04/2019,Perth,63,23,30,27,11.3
22/04/2019,Perth,44,25,27,3,7.8
23/04/2019,Perth,49,23,32,4,9.5
24/04/2019,Perth,53,2,27,34,7.8
25/04/2019,Perth,61,25,26,34,11.3
26/04/2019,Perth,49,23,24,4,10.1
27/04/2019,Perth,48,2,21,34,11.6
28/04/2019,Perth,35,2,18,34,11.8
29/04/2019,Perth,80,1,55,11,12.1
30/04/2019,Perth,67,1,45,11,11.7
1/05/2019,Perth,70,23,44,34,12
2/05/2019,Perth,59,3,32,34,10
3/05/2019,Perth,41,3,19,6,11.7
4/05/2019,Perth,96,23,54,6,10
5/05/2019,Perth,76,25,64,34,6.4
6/05/2019,Perth,53,4,55,8,11.2
7/05/2019,Perth,70,1,55,4,10.7
9/05/2019,Perth,62,25,29,34,3
13/05/2019,Perth,81,1,45,3,12.7
14/05/2019,Perth,61,23,21,32,13
15/05/2019,Perth,48,23,42,4,6.1
16/05/2019,Perth,98,1,70,11,11.7
17/05/2019,Perth,67,23,40,33,10
18/05/2019,Perth,75,23,43,13,13.1
19/05/2019,Perth,63,23,31,33,13.6
20/05/2019,Perth,99,1,58,6,13.2
21/05/2019,Perth,83,25,54,33,9.5
22/05/2019,Perth,74,23,41,34,1.2
23/05/2019,Perth,78,1,56,34,2.5
24/05/2019,Perth,93,8,55,3,3.4
25/05/2019,Perth,85,20,52,34,12.3
26/05/2019,Perth,72,23,38,3,11.2
27/05/2019,Perth,66,25,31,4,11.4
28/05/2019,Perth,55,25,29,3,13.7
29/05/2019,Perth,56,22,29,8,11.9
30/05/2019,Perth,49,11,28,4,8.7
31/05/2019,Perth,45,25,23,33,8.6
1/06/2019,Perth,51,9,20,3,9.6
2/06/2019,Perth,30,23,17,33,5.9
3/06/2019,Perth,40,23,20,3,5.9
4/06/2019,Perth,52,5,28,33,8
5/06/2019,Perth,35,5,19,8,7.7
6/06/2019,Perth,17,14,12,11,7
7/06/2019,Perth,99,2,66,8,9.9
8/06/2019,Perth,87,25,68,19,11.9
9/06/2019,Perth,82,4,59,11,11
10/06/2019,Perth,91,7,83,17,16.2
11/06/2019,Perth,89,23,80,33,13.6
12/06/2019,Perth,99,22,50,4,8.1
13/06/2019,Perth,95,25,60,34,15.9
14/06/2019,Perth,99,25,87,27,12.4
15/06/2019,Perth,99,20,67,27,6.7
16/06/2019,Perth,81,23,69,34,8
17/06/2019,Perth,78,23,50,34,12.1
19/06/2019,Perth,79,20,36,33,17.6
20/06/2019,Perth,64,20,43,34,17.6
21/06/2019,Perth,49,22,35,27,16.9
22/06/2019,Perth,90,2,79,33,18.3
23/06/2019,Perth,99,20,75,34,18.7
24/06/2019,Perth,81,1,56,33,18.4
25/06/2019,Perth,58,25,50,34,15.5
26/06/2019,Perth,97,2,79,8,19
27/06/2019,Perth,65,5,62,14,1
28/06/2019,Perth,87,8,57,33,0.2
29/06/2019,Perth,72,25,66,4,12
30/06/2019,Perth,84,23,92,27,14.6
1/08/2003,Sydney,56,22,52,22,25.2
2/08/2003,Sydney,68,19,37,11,28.5
4/08/2003,Sydney,56,0,32,24,10.4
5/08/2003,Sydney,51,19,39,28,25.7
6/08/2003,Sydney,58,11,32,31,23.6
7/08/2003,Sydney,66,17,36,7,18.3
8/08/2003,Sydney,62,15,30,13,6.6
9/08/2003,Sydney,58,13,25,20,2.2
10/08/2003,Sydney,51,22,53,24,11.3
12/08/2003,Sydney,84,4,63,15,30.7
13/08/2003,Sydney,78,20,71,20,24.7
14/08/2003,Sydney,47,28,27,22,7
15/08/2003,Sydney,58,11,42,15,4.5
16/08/2003,Sydney,75,4,50,15,18.3
17/08/2003,Sydney,79,11,66,17,30.1
18/08/2003,Sydney,56,20,39,17,23.6
19/08/2003,Sydney,60,20,70,28,26.9
20/08/2003,Sydney,71,20,75,11,21.4
21/08/2003,Sydney,83,13,53,17,13.4
22/08/2003,Sydney,78,13,59,19,25.8
23/08/2003,Sydney,81,7,78,7,31.2
24/08/2003,Sydney,50,31,30,41,32.5
25/08/2003,Sydney,43,20,29,26,22.4
26/08/2003,Sydney,45,19,37,13,21.3
27/08/2003,Sydney,52,20,37,19,31.6
28/08/2003,Sydney,51,20,42,15,14.8
31/08/2003,Sydney,46,13,26,22,25.7
1/09/2003,Sydney,48,20,47,33,12
3/09/2003,Sydney,44,24,20,19,3.6
4/09/2003,Sydney,56,13,47,13,4.7
5/09/2003,Sydney,48,7,13,22,24.4
6/09/2003,Sydney,68,11,69,11,13.9
7/09/2003,Sydney,63,17,49,22,2.7
8/09/2003,Sydney,61,20,48,26,25.5
9/09/2003,Sydney,63,13,50,15,18.2
10/09/2003,Sydney,70,13,53,22,16.6
11/09/2003,Sydney,57,15,28,17,12.8
12/09/2003,Sydney,81,4,70,9,26
13/09/2003,Sydney,42,22,31,9,28.8
14/09/2003,Sydney,36,24,22,48,26.8
15/09/2003,Sydney,37,22,29,31,25.7
16/09/2003,Sydney,41,28,30,35,29.3
18/09/2003,Sydney,46,19,34,13,15.6
19/09/2003,Sydney,45,19,15,26,28.8
20/09/2003,Sydney,55,13,47,19,29
21/09/2003,Sydney,68,15,56,9,25.8
22/09/2003,Sydney,60,7,55,22,23.7
23/09/2003,Sydney,51,11,60,11,18.9
24/09/2003,Sydney,43,24,16,31,5.6
25/09/2003,Sydney,19,20,17,28,23.3
27/09/2003,Sydney,39,28,19,39,17.8
28/09/2003,Sydney,42,11,39,17,23.9
29/09/2003,Sydney,32,17,61,39,26.3
30/09/2003,Sydney,52,6,46,19,12.3
1/10/2003,Sydney,63,6,86,13,25.1
2/10/2003,Sydney,52,22,61,9,26.3
3/10/2003,Sydney,64,31,61,26,21.6
5/10/2003,Sydney,65,6,72,20,8.7
10/10/2003,Sydney,37,28,26,30,0.5
13/10/2003,Sydney,83,19,66,22,22.8
14/10/2003,Sydney,59,2,48,20,1.9
15/10/2003,Sydney,63,7,63,22,20.1
16/10/2003,Sydney,58,6,65,28,10.5
17/10/2003,Sydney,86,7,62,19,13.2
18/10/2003,Sydney,73,17,78,19,20.4
19/10/2003,Sydney,53,0,53,26,22.1
20/10/2003,Sydney,56,13,55,20,20.7
21/10/2003,Sydney,43,11,35,24,10.5
22/10/2003,Sydney,49,9,62,35,20.7
23/10/2003,Sydney,73,6,68,20,16.1
24/10/2003,Sydney,68,13,70,24,18.3
26/10/2003,Sydney,75,11,65,22,19.2
27/10/2003,Sydney,76,4,57,22,1.8
28/10/2003,Sydney,90,6,58,28,11.7
29/10/2003,Sydney,38,20,66,20,3.9
5/11/2003,Sydney,73,9,63,28,11.6
6/11/2003,Sydney,53,11,46,0,9.6
7/11/2003,Sydney,73,24,64,20,3.5
8/11/2003,Sydney,78,9,63,11,1.8
9/11/2003,Sydney,69,11,58,24,7.1
11/11/2003,Sydney,75,11,61,15,17.9
12/11/2003,Sydney,67,15,61,24,5.8
13/11/2003,Sydney,69,2,60,11,6.2
14/11/2003,Sydney,63,9,63,26,2.7
15/11/2003,Sydney,66,4,42,11,5.5
16/11/2003,Sydney,56,19,53,43,6.9
17/11/2003,Sydney,61,31,53,33,0.2
18/11/2003,Sydney,94,11,58,17,2.3
19/11/2003,Sydney,68,4,61,28,15.4
20/11/2003,Sydney,82,4,82,19,15.7
21/11/2003,Sydney,92,6,77,19,15.1
22/11/2003,Sydney,95,11,83,20,14.7
23/11/2003,Sydney,91,15,82,31,15.8
24/11/2003,Sydney,94,17,79,26,15.5
25/11/2003,Sydney,76,28,84,26,11.2
26/11/2003,Sydney,79,24,53,26,15.8
27/11/2003,Sydney,79,13,56,24,13
28/11/2003,Sydney,63,9,51,19,15.1
29/11/2003,Sydney,62,15,55,28,15.2
30/11/2003,Sydney,70,17,60,15,15.2
1/12/2003,Sydney,68,4,66,17,14.4
2/12/2003,Sydney,80,17,68,13,14.8
4/12/2003,Sydney,80,15,66,24,13.1
5/12/2003,Sydney,93,13,83,30,5
6/12/2003,Sydney,47,26,53,26,9.6
7/12/2003,Sydney,62,19,56,26,13.3
8/12/2003,Sydney,66,20,53,22,13.5
10/12/2003,Sydney,66,13,65,24,13.1
11/12/2003,Sydney,76,9,41,4,6.4
12/12/2003,Sydney,94,17,95,9,11.7
13/12/2003,Sydney,72,20,50,15,7.2
14/12/2003,Sydney,66,15,55,19,5.9
15/12/2003,Sydney,67,7,56,19,8.5
16/12/2003,Sydney,67,19,60,26,4.1
17/12/2003,Sydney,54,22,60,26,11.1
18/12/2003,Sydney,61,22,58,26,9.4
